id;value;sensor;timestamp;uploaded
8546;3.7;PM25;2017-02-23 22:57:49.944320;1
8547;6.2;PM10;2017-02-23 23:07:52.411064;1
8548;3.3;PM25;2017-02-23 23:07:52.412431;1
8549;5.7;PM10;2017-02-23 23:17:54.900162;1
8550;2.7;PM25;2017-02-23 23:17:54.901476;1
8551;6.2;PM10;2017-02-23 23:27:57.399600;1
8552;3.1;PM25;2017-02-23 23:27:57.403473;1
8553;6.4;PM10;2017-02-23 23:37:59.931499;1
8554;3.2;PM25;2017-02-23 23:37:59.932838;1
8555;5.9;PM10;2017-02-23 23:48:01.417531;1
8556;2.9;PM25;2017-02-23 23:48:01.418821;1
8557;4.9;PM10;2017-02-23 23:58:03.911587;1
8558;2.6;PM25;2017-02-23 23:58:03.912741;1
8559;5.7;PM10;2017-02-24 00:08:06.397576;1
8560;2.7;PM25;2017-02-24 00:08:06.398837;1
8561;5.1;PM10;2017-02-24 00:18:08.899219;1
8562;2.5;PM25;2017-02-24 00:18:08.900496;1
8563;5.1;PM10;2017-02-24 00:28:11.388339;1
8564;2.5;PM25;2017-02-24 00:28:11.389524;1
8565;4.7;PM10;2017-02-24 00:38:13.857828;1
8566;2.5;PM25;2017-02-24 00:38:13.858988;1
8567;5.3;PM10;2017-02-24 00:48:16.330010;1
8568;2.8;PM25;2017-02-24 00:48:16.331248;1
8569;5.9;PM10;2017-02-24 00:58:18.831926;1
8570;2.9;PM25;2017-02-24 00:58:18.833221;1
8571;5.6;PM10;2017-02-24 01:08:21.338899;1
8572;2.7;PM25;2017-02-24 01:08:21.340244;1
8573;5.6;PM10;2017-02-24 01:18:23.779921;1
8574;2.7;PM25;2017-02-24 01:18:23.781291;1
8575;5.6;PM10;2017-02-24 01:28:26.238210;1
8576;2.7;PM25;2017-02-24 01:28:26.239427;1
8577;4.6;PM10;2017-02-24 01:38:28.693260;1
8578;2.6;PM25;2017-02-24 01:38:28.694440;1
8579;5.0;PM10;2017-02-24 01:48:31.158015;1
8580;2.5;PM25;2017-02-24 01:48:31.159214;1
8581;5.1;PM10;2017-02-24 01:58:33.612612;1
8582;2.4;PM25;2017-02-24 01:58:33.613779;1
8583;5.3;PM10;2017-02-24 02:08:36.030229;1
8584;3.2;PM25;2017-02-24 02:08:36.031529;1
8585;8.0;PM10;2017-02-24 02:18:38.407269;1
8586;3.7;PM25;2017-02-24 02:18:38.408661;1
8587;6.9;PM10;2017-02-24 02:28:40.777173;1
8588;3.5;PM25;2017-02-24 02:28:40.778455;1
8589;7.4;PM10;2017-02-24 02:38:43.049618;1
8590;3.5;PM25;2017-02-24 02:38:43.051112;1
8591;6.9;PM10;2017-02-24 02:48:45.351526;1
8592;3.4;PM25;2017-02-24 02:48:45.352879;1
8593;6.1;PM10;2017-02-24 02:58:48.612544;1
8594;3.4;PM25;2017-02-24 02:58:48.613749;1
8595;6.7;PM10;2017-02-24 03:08:50.892466;1
8596;3.3;PM25;2017-02-24 03:08:50.893905;1
8597;6.4;PM10;2017-02-24 03:18:53.123011;1
8598;3.4;PM25;2017-02-24 03:18:53.124333;1
8599;6.9;PM10;2017-02-24 03:28:55.314266;1
8600;3.2;PM25;2017-02-24 03:28:55.315598;1
8601;7.4;PM10;2017-02-24 03:38:57.581175;1
8602;3.3;PM25;2017-02-24 03:38:57.582459;1
8603;6.8;PM10;2017-02-24 03:48:59.867942;1
8604;3.3;PM25;2017-02-24 03:48:59.869380;1
8605;5.4;PM10;2017-02-24 03:59:02.215215;1
8606;3.2;PM25;2017-02-24 03:59:02.216526;1
8607;6.5;PM10;2017-02-24 04:09:04.591852;1
8608;3.3;PM25;2017-02-24 04:09:04.593197;1
8609;7.1;PM10;2017-02-24 04:19:06.968495;1
8610;3.3;PM25;2017-02-24 04:19:06.969807;1
8611;6.3;PM10;2017-02-24 04:29:09.325600;1
8612;3.1;PM25;2017-02-24 04:29:09.326886;1
8613;6.3;PM10;2017-02-24 04:39:11.708523;1
8614;2.9;PM25;2017-02-24 04:39:11.709756;1
8615;5.4;PM10;2017-02-24 04:49:14.025782;1
8616;2.9;PM25;2017-02-24 04:49:14.027002;1
8617;6.0;PM10;2017-02-24 04:59:16.336361;1
8618;3.1;PM25;2017-02-24 04:59:16.337603;1
8619;5.5;PM10;2017-02-24 05:09:18.672885;1
8620;3.1;PM25;2017-02-24 05:09:18.674160;1
8621;6.4;PM10;2017-02-24 05:19:21.051111;1
8622;3.3;PM25;2017-02-24 05:19:21.052503;1
8623;6.5;PM10;2017-02-24 05:29:23.446307;1
8624;3.3;PM25;2017-02-24 05:29:23.447592;1
8625;7.4;PM10;2017-02-24 05:39:25.861810;1
8626;3.6;PM25;2017-02-24 05:39:25.863168;1
8627;8.0;PM10;2017-02-24 05:49:28.262843;1
8628;4.2;PM25;2017-02-24 05:49:28.264290;1
8629;7.3;PM10;2017-02-24 05:59:30.695763;1
8630;3.8;PM25;2017-02-24 05:59:30.697117;1
8631;10.1;PM10;2017-02-24 06:09:34.102631;1
8632;4.6;PM25;2017-02-24 06:09:34.104141;1
8633;9.8;PM10;2017-02-24 06:19:36.580815;1
8634;5.0;PM25;2017-02-24 06:19:36.582233;1
8635;8.3;PM10;2017-02-24 06:29:39.017639;1
8636;4.4;PM25;2017-02-24 06:29:39.018939;1
8637;9.2;PM10;2017-02-24 06:39:41.412598;1
8638;4.7;PM25;2017-02-24 06:39:41.413745;1
8639;11.4;PM10;2017-02-24 06:49:43.805711;1
8640;5.8;PM25;2017-02-24 06:49:43.807254;1
8641;11.3;PM10;2017-02-24 06:59:49.140268;1
8642;6.2;PM25;2017-02-24 06:59:49.141838;1
8643;11.3;PM10;2017-02-24 07:09:51.528839;1
8644;6.4;PM25;2017-02-24 07:09:51.530178;1
8645;11.7;PM10;2017-02-24 07:19:53.972101;1
8646;6.4;PM25;2017-02-24 07:19:53.973620;1
8647;11.8;PM10;2017-02-24 07:29:56.318627;1
8648;7.3;PM25;2017-02-24 07:29:56.319976;1
8649;18.7;PM10;2017-02-24 07:39:58.760987;1
8650;8.8;PM25;2017-02-24 07:39:58.762321;1
8651;24.5;PM10;2017-02-24 07:50:00.212424;1
8652;11.8;PM25;2017-02-24 07:50:00.213734;1
8653;36.2;PM10;2017-02-24 08:00:02.662295;1
8654;15.2;PM25;2017-02-24 08:00:02.663596;1
8655;17.1;PM10;2017-02-24 08:10:05.162619;1
8656;7.2;PM25;2017-02-24 08:10:05.164090;1
8657;12.1;PM10;2017-02-24 08:20:07.680688;1
8658;6.0;PM25;2017-02-24 08:20:07.682059;1
8659;11.2;PM10;2017-02-24 08:30:10.259561;1
8660;6.1;PM25;2017-02-24 08:30:10.261035;1
8661;9.6;PM10;2017-02-24 08:40:12.875049;1
8662;5.3;PM25;2017-02-24 08:40:12.876411;1
8663;6.9;PM10;2017-02-24 08:50:15.441100;1
8664;3.6;PM25;2017-02-24 08:50:15.442422;1
8665;7.8;PM10;2017-02-24 09:00:17.969983;1
8666;3.9;PM25;2017-02-24 09:00:17.971401;1
8667;9.2;PM10;2017-02-24 09:10:20.418470;1
8668;4.5;PM25;2017-02-24 09:10:20.420042;1
8669;9.0;PM10;2017-02-24 09:20:22.870943;1
8670;4.3;PM25;2017-02-24 09:20:22.872202;1
8671;11.5;PM10;2017-02-24 09:30:25.385537;1
8672;4.2;PM25;2017-02-24 09:30:25.386931;1
8673;6.6;PM10;2017-02-24 09:40:27.958927;1
8674;3.6;PM25;2017-02-24 09:40:27.960231;1
8675;6.5;PM10;2017-02-24 09:50:30.485846;1
8676;3.3;PM25;2017-02-24 09:50:30.487165;1
8677;5.1;PM10;2017-02-24 10:00:33.072550;1
8678;2.7;PM25;2017-02-24 10:00:33.073854;1
8679;4.9;PM10;2017-02-24 10:10:35.702596;1
8680;2.7;PM25;2017-02-24 10:10:35.703836;1
8681;6.4;PM10;2017-02-24 10:20:38.367215;1
8682;3.3;PM25;2017-02-24 10:20:38.368538;1
8683;4.2;PM10;2017-02-24 10:30:40.999102;1
8684;2.6;PM25;2017-02-24 10:30:41.000299;1
8685;4.8;PM10;2017-02-24 10:40:42.674592;1
8686;2.6;PM25;2017-02-24 10:40:42.675704;1
8687;4.4;PM10;2017-02-24 10:50:47.328490;1
8688;3.0;PM25;2017-02-24 10:50:47.329761;1
8689;4.4;PM10;2017-02-24 11:00:49.004643;1
8690;2.4;PM25;2017-02-24 11:00:49.005793;1
8691;4.2;PM10;2017-02-24 11:10:50.697655;1
8692;2.4;PM25;2017-02-24 11:10:50.698781;1
8693;4.4;PM10;2017-02-24 11:20:52.398339;1
8694;2.6;PM25;2017-02-24 11:20:52.399406;1
8695;4.5;PM10;2017-02-24 11:30:54.077103;1
8696;2.6;PM25;2017-02-24 11:30:54.078356;1
8697;5.2;PM10;2017-02-24 11:40:56.792717;1
8698;3.0;PM25;2017-02-24 11:40:56.794170;1
8699;4.3;PM10;2017-02-24 11:50:58.522538;1
8700;2.6;PM25;2017-02-24 11:50:58.523859;1
8701;7.3;PM10;2017-02-24 12:01:00.240226;1
8702;4.2;PM25;2017-02-24 12:01:00.241607;1
8703;5.5;PM10;2017-02-24 12:11:02.962596;1
8704;3.0;PM25;2017-02-24 12:11:02.963921;1
8705;5.8;PM10;2017-02-24 12:21:05.769154;1
8706;3.1;PM25;2017-02-24 12:21:05.770532;1
8707;5.9;PM10;2017-02-24 12:31:07.614577;1
8708;3.0;PM25;2017-02-24 12:31:07.615804;1
8709;5.9;PM10;2017-02-24 12:41:09.527684;1
8710;3.1;PM25;2017-02-24 12:41:09.529054;1
8711;4.8;PM10;2017-02-24 12:51:11.442987;1
8712;2.9;PM25;2017-02-24 12:51:11.444337;1
8713;4.3;PM10;2017-02-24 13:01:13.355674;1
8714;2.5;PM25;2017-02-24 13:01:13.356871;1
8715;5.6;PM10;2017-02-24 13:11:15.286336;1
8716;3.1;PM25;2017-02-24 13:11:15.287689;1
8717;4.7;PM10;2017-02-24 13:21:17.219291;1
8718;2.9;PM25;2017-02-24 13:21:17.220531;1
8719;5.2;PM10;2017-02-24 13:31:20.142706;1
8720;2.9;PM25;2017-02-24 13:31:20.144009;1
8721;6.9;PM10;2017-02-24 13:41:23.116102;1
8722;3.6;PM25;2017-02-24 13:41:23.117338;1
8723;13.3;PM10;2017-02-24 13:51:25.068712;1
8724;5.3;PM25;2017-02-24 13:51:25.070270;1
8725;9.0;PM10;2017-02-24 14:01:27.085097;1
8726;4.1;PM25;2017-02-24 14:01:27.086506;1
8727;4.3;PM10;2017-02-24 14:11:29.075477;1
8728;2.8;PM25;2017-02-24 14:11:29.076746;1
8729;4.1;PM10;2017-02-24 14:21:32.113587;1
8730;2.6;PM25;2017-02-24 14:21:32.114853;1
8731;4.1;PM10;2017-02-24 14:31:35.109151;1
8732;2.3;PM25;2017-02-24 14:31:35.110382;1
8733;4.3;PM10;2017-02-24 14:41:38.102307;1
8734;2.4;PM25;2017-02-24 14:41:38.103504;1
8735;4.9;PM10;2017-02-24 14:51:40.064011;1
8736;2.5;PM25;2017-02-24 14:51:40.065225;1
8737;4.7;PM10;2017-02-24 15:01:43.974993;1
8738;2.6;PM25;2017-02-24 15:01:43.976164;1
8739;5.0;PM10;2017-02-24 15:11:45.860375;1
8740;2.5;PM25;2017-02-24 15:11:45.861752;1
8741;5.6;PM10;2017-02-24 15:21:47.789046;1
8742;2.7;PM25;2017-02-24 15:21:47.790229;1
8743;9.2;PM10;2017-02-24 15:31:49.719051;1
8744;4.2;PM25;2017-02-24 15:31:49.720431;1
8745;4.9;PM10;2017-02-24 15:41:51.617476;1
8746;3.0;PM25;2017-02-24 15:41:51.618758;1
8747;8.1;PM10;2017-02-24 15:51:53.517150;1
8748;4.6;PM25;2017-02-24 15:51:53.518405;1
8749;12.8;PM10;2017-02-24 16:01:58.304003;1
8750;7.4;PM25;2017-02-24 16:01:58.305478;1
8751;11.0;PM10;2017-02-24 16:12:00.974554;1
8752;6.0;PM25;2017-02-24 16:12:00.976018;1
8753;7.1;PM10;2017-02-24 16:22:02.672614;1
8754;3.7;PM25;2017-02-24 16:22:02.673908;1
8755;7.5;PM10;2017-02-24 16:32:05.399465;1
8756;4.4;PM25;2017-02-24 16:32:05.401041;1
8757;10.2;PM10;2017-02-24 16:42:07.044667;1
8758;5.8;PM25;2017-02-24 16:42:07.046631;1
8759;24.3;PM10;2017-02-24 16:52:09.672420;1
8760;14.2;PM25;2017-02-24 16:52:09.673746;1
8761;31.1;PM10;2017-02-24 17:02:11.332796;1
8762;17.5;PM25;2017-02-24 17:02:11.334214;1
8763;19.7;PM10;2017-02-24 17:12:13.946146;1
8764;12.4;PM25;2017-02-24 17:12:13.947577;1
8765;14.5;PM10;2017-02-24 17:22:16.557657;1
8766;9.5;PM25;2017-02-24 17:22:16.559134;1
8767;19.3;PM10;2017-02-24 17:32:19.100659;1
8768;12.7;PM25;2017-02-24 17:32:19.102189;1
8769;19.7;PM10;2017-02-24 17:42:21.625602;1
8770;12.6;PM25;2017-02-24 17:42:21.626920;1
8771;24.8;PM10;2017-02-24 17:52:23.158754;1
8772;15.4;PM25;2017-02-24 17:52:23.160339;1
8773;32.0;PM10;2017-02-24 18:02:25.648473;1
8774;19.6;PM25;2017-02-24 18:02:25.649888;1
8775;92.0;PM10;2017-02-24 18:12:28.146291;1
8776;39.0;PM25;2017-02-24 18:12:28.147483;1
8777;45.6;PM10;2017-02-24 18:22:30.586090;1
8778;23.8;PM25;2017-02-24 18:22:30.587605;1
8779;42.6;PM10;2017-02-24 18:32:33.000826;1
8780;24.8;PM25;2017-02-24 18:32:33.002372;1
8781;43.3;PM10;2017-02-24 18:42:35.412534;1
8782;26.2;PM25;2017-02-24 18:42:35.414172;1
8783;55.0;PM10;2017-02-24 18:52:37.863209;1
8784;32.1;PM25;2017-02-24 18:52:37.864749;1
8785;56.3;PM10;2017-02-24 19:02:41.265146;1
8786;32.0;PM25;2017-02-24 19:02:41.266684;1
8787;65.7;PM10;2017-02-24 19:12:43.653189;1
8788;37.5;PM25;2017-02-24 19:12:43.654739;1
8789;98.4;PM10;2017-02-24 19:22:46.047435;1
8790;50.9;PM25;2017-02-24 19:22:46.048883;1
8791;85.7;PM10;2017-02-24 19:32:48.444375;1
8792;45.5;PM25;2017-02-24 19:32:48.445996;1
8793;68.9;PM10;2017-02-24 19:42:50.800239;1
8794;36.9;PM25;2017-02-24 19:42:50.802012;1
8795;73.1;PM10;2017-02-24 19:52:53.229154;1
8796;38.8;PM25;2017-02-24 19:52:53.230929;1
8797;85.9;PM10;2017-02-24 20:02:55.662464;1
8798;42.8;PM25;2017-02-24 20:02:55.664019;1
8799;74.1;PM10;2017-02-24 20:12:58.103588;1
8800;39.2;PM25;2017-02-24 20:12:58.105252;1
8801;79.3;PM10;2017-02-24 20:23:00.574030;1
8802;41.4;PM25;2017-02-24 20:23:00.575614;1
8803;78.9;PM10;2017-02-24 20:33:02.936231;1
8804;41.7;PM25;2017-02-24 20:33:02.937803;1
8805;68.7;PM10;2017-02-24 20:43:05.302548;1
8806;37.8;PM25;2017-02-24 20:43:05.304121;1
8807;71.6;PM10;2017-02-24 20:53:07.728625;1
8808;36.6;PM25;2017-02-24 20:53:07.730253;1
8809;75.4;PM10;2017-02-24 21:03:10.100228;1
8810;38.3;PM25;2017-02-24 21:03:10.102775;1
8811;78.0;PM10;2017-02-24 21:13:12.508170;1
8812;39.5;PM25;2017-02-24 21:13:12.509678;1
8813;74.2;PM10;2017-02-24 21:23:14.928764;1
8814;38.3;PM25;2017-02-24 21:23:14.930430;1
8815;73.4;PM10;2017-02-24 21:33:17.299728;1
8816;37.1;PM25;2017-02-24 21:33:17.301681;1
8817;68.4;PM10;2017-02-24 21:43:19.702508;1
8818;36.2;PM25;2017-02-24 21:43:19.704107;1
8819;63.6;PM10;2017-02-24 21:53:22.122217;1
8820;33.1;PM25;2017-02-24 21:53:22.123798;1
8821;60.1;PM10;2017-02-24 22:03:24.552988;1
8822;30.5;PM25;2017-02-24 22:03:24.554615;1
8823;54.6;PM10;2017-02-24 22:13:27.029430;1
8824;27.7;PM25;2017-02-24 22:13:27.031337;1
8825;43.1;PM10;2017-02-24 22:23:29.538535;1
8826;23.6;PM25;2017-02-24 22:23:29.540151;1
8827;34.6;PM10;2017-02-24 22:33:32.022582;1
8828;17.6;PM25;2017-02-24 22:33:32.024110;1
8829;26.6;PM10;2017-02-24 22:43:34.582709;1
8830;13.6;PM25;2017-02-24 22:43:34.584292;1
8831;18.2;PM10;2017-02-24 22:53:37.097647;1
8832;9.6;PM25;2017-02-24 22:53:37.099108;1
8833;14.3;PM10;2017-02-24 23:03:38.582178;1
8834;7.7;PM25;2017-02-24 23:03:38.583718;1
8835;13.7;PM10;2017-02-24 23:13:41.058952;1
8836;7.4;PM25;2017-02-24 23:13:41.060277;1
8837;14.1;PM10;2017-02-24 23:23:43.514226;1
8838;7.0;PM25;2017-02-24 23:23:43.515709;1
8839;7.7;PM10;2017-02-24 23:33:45.012252;1
8840;4.3;PM25;2017-02-24 23:33:45.013614;1
8841;7.2;PM10;2017-02-24 23:43:46.522719;1
8842;4.0;PM25;2017-02-24 23:43:46.524256;1
8843;11.4;PM10;2017-02-24 23:53:49.062622;1
8844;5.1;PM25;2017-02-24 23:53:49.064011;1
8845;9.0;PM10;2017-02-25 00:03:50.615923;1
8846;4.7;PM25;2017-02-25 00:03:50.617452;1
8847;10.5;PM10;2017-02-25 00:13:53.221313;1
8848;4.9;PM25;2017-02-25 00:13:53.222733;1
8849;4.6;PM10;2017-02-25 00:23:54.790201;1
8850;2.7;PM25;2017-02-25 00:23:54.791628;1
8851;4.2;PM10;2017-02-25 00:33:56.436813;1
8852;2.5;PM25;2017-02-25 00:33:56.438059;1
8853;4.3;PM10;2017-02-25 00:43:58.091624;1
8854;2.3;PM25;2017-02-25 00:43:58.092946;1
8855;3.4;PM10;2017-02-25 00:53:59.746280;1
8856;2.2;PM25;2017-02-25 00:53:59.747396;1
8857;3.6;PM10;2017-02-25 01:04:01.459565;1
8858;2.2;PM25;2017-02-25 01:04:01.463782;1
8859;3.9;PM10;2017-02-25 01:14:04.197576;1
8860;2.3;PM25;2017-02-25 01:14:04.198664;1
8861;4.1;PM10;2017-02-25 01:24:06.924607;1
8862;2.3;PM25;2017-02-25 01:24:06.925719;1
8863;3.9;PM10;2017-02-25 01:34:09.659305;1
8864;2.3;PM25;2017-02-25 01:34:09.660761;1
8865;4.0;PM10;2017-02-25 01:44:11.412163;1
8866;2.3;PM25;2017-02-25 01:44:11.413256;1
8867;3.8;PM10;2017-02-25 01:54:13.172584;1
8868;2.2;PM25;2017-02-25 01:54:13.173760;1
8869;3.6;PM10;2017-02-25 02:04:14.917738;1
8870;2.2;PM25;2017-02-25 02:04:14.918752;1
8871;3.7;PM10;2017-02-25 02:14:16.670938;1
8872;2.3;PM25;2017-02-25 02:14:16.672093;1
8873;3.3;PM10;2017-02-25 02:24:18.363912;1
8874;2.2;PM25;2017-02-25 02:24:18.365008;1
8875;4.0;PM10;2017-02-25 02:34:20.072009;1
8876;2.2;PM25;2017-02-25 02:34:20.073172;1
8877;2.9;PM10;2017-02-25 02:44:21.837295;1
8878;2.1;PM25;2017-02-25 02:44:21.838323;1
8879;2.9;PM10;2017-02-25 02:54:23.596524;1
8880;2.0;PM25;2017-02-25 02:54:23.597716;1
8881;3.0;PM10;2017-02-25 03:04:25.339359;1
8882;2.1;PM25;2017-02-25 03:04:25.340358;1
8883;2.9;PM10;2017-02-25 03:14:27.057188;1
8884;2.0;PM25;2017-02-25 03:14:27.058155;1
8885;3.0;PM10;2017-02-25 03:24:29.794059;1
8886;2.0;PM25;2017-02-25 03:24:29.795085;1
8887;3.0;PM10;2017-02-25 03:34:31.580317;1
8888;1.9;PM25;2017-02-25 03:34:31.581455;1
8889;3.1;PM10;2017-02-25 03:44:33.357231;1
8890;2.0;PM25;2017-02-25 03:44:33.358293;1
8891;2.8;PM10;2017-02-25 03:54:35.131004;1
8892;2.0;PM25;2017-02-25 03:54:35.132152;1
8893;3.4;PM10;2017-02-25 04:04:36.939149;1
8894;1.9;PM25;2017-02-25 04:04:36.940171;1
8895;3.1;PM10;2017-02-25 04:14:39.762570;1
8896;2.0;PM25;2017-02-25 04:14:39.763653;1
8897;2.8;PM10;2017-02-25 04:24:41.585493;1
8898;1.9;PM25;2017-02-25 04:24:41.586613;1
8899;3.0;PM10;2017-02-25 04:34:43.380239;1
8900;1.8;PM25;2017-02-25 04:34:43.381583;1
8901;2.6;PM10;2017-02-25 04:44:45.194148;1
8902;1.8;PM25;2017-02-25 04:44:45.195424;1
8903;2.6;PM10;2017-02-25 04:54:48.042389;1
8904;1.9;PM25;2017-02-25 04:54:48.043437;1
8905;2.9;PM10;2017-02-25 05:04:49.926773;1
8906;1.8;PM25;2017-02-25 05:04:49.927696;1
8907;3.4;PM10;2017-02-25 05:14:51.851429;1
8908;2.0;PM25;2017-02-25 05:14:51.852664;1
8909;2.7;PM10;2017-02-25 05:24:53.757640;1
8910;1.8;PM25;2017-02-25 05:24:53.758655;1
8911;2.7;PM10;2017-02-25 05:34:55.647556;1
8912;1.9;PM25;2017-02-25 05:34:55.648562;1
8913;2.7;PM10;2017-02-25 05:44:57.525472;1
8914;1.8;PM25;2017-02-25 05:44:57.526706;1
8915;2.5;PM10;2017-02-25 05:54:59.442136;1
8916;1.8;PM25;2017-02-25 05:54:59.443159;1
8917;3.0;PM10;2017-02-25 06:05:01.362415;1
8918;1.9;PM25;2017-02-25 06:05:01.363379;1
8919;3.2;PM10;2017-02-25 06:15:03.295271;1
8920;2.0;PM25;2017-02-25 06:15:03.296421;1
8921;3.2;PM10;2017-02-25 06:25:05.199019;1
8922;2.0;PM25;2017-02-25 06:25:05.200201;1
8923;3.0;PM10;2017-02-25 06:35:07.090369;1
8924;2.3;PM25;2017-02-25 06:35:07.091705;1
8925;4.2;PM10;2017-02-25 06:45:08.944950;1
8926;2.6;PM25;2017-02-25 06:45:08.946104;1
8927;4.1;PM10;2017-02-25 06:55:10.744831;1
8928;2.3;PM25;2017-02-25 06:55:10.746078;1
8929;3.6;PM10;2017-02-25 07:05:12.535865;1
8930;2.1;PM25;2017-02-25 07:05:12.537042;1
8931;3.1;PM10;2017-02-25 07:15:14.342370;1
8932;2.0;PM25;2017-02-25 07:15:14.343478;1
8933;3.2;PM10;2017-02-25 07:25:16.170374;1
8934;2.0;PM25;2017-02-25 07:25:16.171631;1
8935;3.8;PM10;2017-02-25 07:35:18.961406;1
8936;2.3;PM25;2017-02-25 07:35:18.962463;1
8937;5.0;PM10;2017-02-25 07:45:20.735447;1
8938;3.3;PM25;2017-02-25 07:45:20.736808;1
8939;6.1;PM10;2017-02-25 07:55:22.539327;1
8940;4.0;PM25;2017-02-25 07:55:22.540652;1
8941;9.8;PM10;2017-02-25 08:05:24.268200;1
8942;7.0;PM25;2017-02-25 08:05:24.269801;1
8943;4.2;PM10;2017-02-25 08:15:27.008951;1
8944;2.9;PM25;2017-02-25 08:15:27.010241;1
8945;8.1;PM10;2017-02-25 08:25:28.781638;1
8946;4.2;PM25;2017-02-25 08:25:28.782919;1
8947;3.2;PM10;2017-02-25 08:35:30.600468;1
8948;2.1;PM25;2017-02-25 08:35:30.601663;1
8949;34.6;PM10;2017-02-25 08:45:33.422194;1
8950;16.6;PM25;2017-02-25 08:45:33.423778;1
8951;49.2;PM10;2017-02-25 08:55:35.216800;1
8952;20.8;PM25;2017-02-25 08:55:35.218272;1
8953;13.2;PM10;2017-02-25 09:05:37.018757;1
8954;8.7;PM25;2017-02-25 09:05:37.020257;1
8955;8.1;PM10;2017-02-25 09:15:38.841608;1
8956;5.5;PM25;2017-02-25 09:15:38.843175;1
8957;6.1;PM10;2017-02-25 09:25:40.697475;1
8958;3.9;PM25;2017-02-25 09:25:40.699120;1
8959;11.7;PM10;2017-02-25 09:35:43.593273;1
8960;6.7;PM25;2017-02-25 09:35:43.594793;1
8961;19.0;PM10;2017-02-25 09:45:45.441347;1
8962;8.7;PM25;2017-02-25 09:45:45.442864;1
8963;8.5;PM10;2017-02-25 09:55:47.298049;1
8964;6.1;PM25;2017-02-25 09:55:47.299626;1
8965;4.0;PM10;2017-02-25 10:05:49.182689;1
8966;3.0;PM25;2017-02-25 10:05:49.184091;1
8967;8.1;PM10;2017-02-25 10:15:51.117901;1
8968;5.3;PM25;2017-02-25 10:15:51.119143;1
8969;12.5;PM10;2017-02-25 10:25:54.011637;1
8970;6.4;PM25;2017-02-25 10:25:54.013147;1
8971;7.0;PM10;2017-02-25 10:35:56.928751;1
8972;4.5;PM25;2017-02-25 10:35:56.930199;1
8973;5.3;PM10;2017-02-25 10:45:58.858060;1
8974;3.7;PM25;2017-02-25 10:45:58.859462;1
8975;7.7;PM10;2017-02-25 10:56:00.818321;1
8976;4.1;PM25;2017-02-25 10:56:00.819580;1
8977;16.4;PM10;2017-02-25 11:06:02.788482;1
8978;9.7;PM25;2017-02-25 11:06:02.790074;1
8979;9.6;PM10;2017-02-25 11:16:05.769725;1
8980;6.1;PM25;2017-02-25 11:16:05.771263;1
8981;38.7;PM10;2017-02-25 11:26:07.762587;1
8982;19.1;PM25;2017-02-25 11:26:07.763913;1
8983;8.1;PM10;2017-02-25 11:36:09.787460;1
8984;4.5;PM25;2017-02-25 11:36:09.788922;1
8985;6.3;PM10;2017-02-25 11:46:11.793459;1
8986;4.0;PM25;2017-02-25 11:46:11.794772;1
8987;5.5;PM10;2017-02-25 11:56:13.782861;1
8988;3.4;PM25;2017-02-25 11:56:13.784280;1
8989;18.5;PM10;2017-02-25 12:06:15.815584;1
8990;10.8;PM25;2017-02-25 12:06:15.816891;1
8991;11.0;PM10;2017-02-25 12:16:17.822282;1
8992;7.3;PM25;2017-02-25 12:16:17.823689;1
8993;9.5;PM10;2017-02-25 12:26:19.852363;1
8994;6.9;PM25;2017-02-25 12:26:19.853885;1
8995;28.1;PM10;2017-02-25 12:36:21.899229;1
8996;17.6;PM25;2017-02-25 12:36:21.900697;1
8997;20.9;PM10;2017-02-25 12:46:23.890867;1
8998;11.5;PM25;2017-02-25 12:46:23.892321;1
8999;27.1;PM10;2017-02-25 12:56:25.866001;1
9000;15.1;PM25;2017-02-25 12:56:25.867301;1
9001;14.8;PM10;2017-02-25 13:06:27.837572;1
9002;9.8;PM25;2017-02-25 13:06:27.839221;1
9003;7.5;PM10;2017-02-25 13:16:29.777021;1
9004;5.4;PM25;2017-02-25 13:16:29.778467;1
9005;6.0;PM10;2017-02-25 13:26:31.764170;1
9006;3.9;PM25;2017-02-25 13:26:31.765703;1
9007;6.0;PM10;2017-02-25 13:36:33.787939;1
9008;4.2;PM25;2017-02-25 13:36:33.789373;1
9009;8.4;PM10;2017-02-25 13:46:35.782628;1
9010;5.2;PM25;2017-02-25 13:46:35.784137;1
9011;38.3;PM10;2017-02-25 13:56:37.757709;1
9012;16.0;PM25;2017-02-25 13:56:37.759319;1
9013;9.7;PM10;2017-02-25 14:06:40.724750;1
9014;7.1;PM25;2017-02-25 14:06:40.726414;1
9015;5.1;PM10;2017-02-25 14:16:45.682856;1
9016;3.7;PM25;2017-02-25 14:16:45.684263;1
9017;3.5;PM10;2017-02-25 14:26:48.642650;1
9018;2.5;PM25;2017-02-25 14:26:48.643901;1
9019;5.0;PM10;2017-02-25 14:36:50.656401;1
9020;2.5;PM25;2017-02-25 14:36:50.657758;1
9021;2.9;PM10;2017-02-25 14:46:52.652977;1
9022;2.0;PM25;2017-02-25 14:46:52.654037;1
9023;1.4;PM10;2017-02-25 14:56:55.705256;1
9024;1.3;PM25;2017-02-25 14:56:55.706045;1
9025;1.5;PM10;2017-02-25 15:06:57.798065;1
9026;1.4;PM25;2017-02-25 15:06:57.798927;1
9027;1.4;PM10;2017-02-25 15:16:59.876156;1
